,PT_NDMI_0,PT_NDMI_1,PT_NDMI_2,PT_NDMI_3,PT_NDMI_4,PT_NDMI_5,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_0,PT_NDVI_1,PT_NDVI_2,PT_NDVI_3,PT_NDVI_4,PT_NDVI_5,area,LT_mag,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue,label
17405,0.13,-0.07,-0.04,0.02,-0.03,-0.0,0.43,0.19,0.21,0.32,0.23,0.31,0.44,0.34,0.38,0.45,0.34,0.46,11041.39,273.0,0.020000000000000004,0.33399999999999996,0.5439282932204212,0.34330194176915074,0.015000000000000003,-0.069,0.6762522260005743,0.21005795567501004,0.026,0.174,0.6929023281557339,0.1946053682911288,1.0
15912,0.15,0.0,0.1,0.12,0.11,0.06,0.41,0.31,0.44,0.46,0.45,0.4,0.37,0.46,0.55,0.58,0.57,0.45,18967.52,324.11,-1.1102230246251566e-17,0.522,-2.8217904000946096e-16,0.9999999999999996,0.013,0.038999999999999986,0.4178358252465963,0.4839081391408067,0.01900000000000001,0.355,0.4892748924933746,0.4028702201952887,2.0
55586,-0.03,0.19,0.3,0.24,0.24,0.26,0.22,0.47,0.59,0.54,0.47,0.56,0.4,0.55,0.59,0.61,0.52,0.62,40949.91,551.9,0.006999999999999996,0.557,0.26307610980099005,0.6689459276768981,0.008000000000000002,0.222,0.3182229136702921,0.6017722092517382,0.0060000000000000175,0.508,0.17526187135109625,0.7779973848980586,2.0
37248,0.36,0.07,0.07,0.11,0.22,0.18,0.68,0.41,0.38,0.37,0.53,0.49,0.6,0.53,0.54,0.42,0.55,0.63,9942.16,464.0,0.021,0.471,0.442522239559144,0.4555344411146524,0.037000000000000005,0.01899999999999999,0.8672933772362166,0.05686344492989835,0.031000000000000007,0.34299999999999997,0.6945716081697424,0.19307460021322567,1.0
11941,0.02,0.08,0.11,0.09,0.08,0.12,0.26,0.31,0.38,0.35,0.39,0.43,0.32,0.44,0.47,0.44,0.49,0.5,98461.73,521.75,0.014000000000000002,0.4259999999999999,0.7977240352174658,0.10583113307504187,0.004999999999999999,0.081,0.4351941398892446,0.4639183259980474,0.025,0.297,0.8794969309128647,0.049297061116527686,2.0
6919,0.02,-0.07,-0.05,0.01,0.07,0.33,0.26,0.16,0.18,0.24,0.33,0.59,0.41,0.35,0.37,0.43,0.37,0.41,32949.0,505.08,0.012,0.35,0.5773502691896258,0.3080680092503569,0.092,-0.21800000000000005,0.9000595522240571,0.03735302710785267,0.10099999999999999,-0.0030000000000000577,0.9121707432967748,0.030830943618918583,1.0
54346,0.14,-0.11,0.03,0.04,0.05,0.11,0.47,0.08,0.24,0.27,0.3,0.34,0.45,0.31,0.49,0.53,0.51,0.54,9661.9,360.5,0.04800000000000002,0.332,0.8008903731191999,0.10340851731658852,0.046000000000000006,-0.11400000000000003,0.8966333519232681,0.03926933889477063,0.05800000000000001,0.07200000000000001,0.9179789598577318,0.027848715443375357,1.0
47364,0.08,0.12,0.16,0.14,0.2,0.19,0.35,0.4,0.44,0.42,0.5,0.49,0.33,0.47,0.52,0.52,0.47,0.55,88450.43,367.35,0.01100000000000001,0.473,0.4959182990670877,0.3955090396473254,0.018000000000000002,0.10800000000000001,0.8504200642707613,0.06786587566070917,0.023999999999999997,0.37799999999999995,0.8705715001320139,0.054797700837894384,2.0
38134,0.12,-0.01,0.06,0.05,0.12,0.14,0.39,0.28,0.35,0.33,0.38,0.44,0.33,0.39,0.39,0.5,0.47,0.55,33901.68,320.51,0.040000000000000015,0.34,0.9035079029052512,0.035455501423025546,0.036000000000000004,-0.03599999999999999,0.9526610232449336,0.012275919928591238,0.035,0.251,0.9314310169716116,0.02133081320409673,2.0
4229,0.11,-0.02,0.05,0.08,0.11,0.13,0.29,0.14,0.23,0.29,0.33,0.35,0.21,0.29,0.32,0.37,0.29,0.41,13963.34,425.53,0.021,0.273,0.6297481510992705,0.2548894440096989,0.036000000000000004,-0.037999999999999985,0.9690874237046978,0.0064940044801816785,0.05199999999999999,0.112,0.9676198058342228,0.0069603702645348615,1.0
8202,-0.13,-0.04,-0.02,0.1,0.14,0.13,0.1,0.13,0.24,0.39,0.42,0.42,0.29,0.16,0.45,0.52,0.52,0.6,4063.39,515.0,0.095,0.16499999999999998,0.8805359973400769,0.04866872112495371,0.05,-0.08800000000000001,0.924026588693216,0.024849301426459386,0.076,0.09199999999999996,0.9257285205547822,0.02402528438578251,1.0
23058,0.09,0.15,0.17,0.19,0.07,0.11,0.39,0.46,0.41,0.5,0.36,0.45,0.5,0.58,0.42,0.58,0.47,0.56,996425.47,428.6,0.0010000000000000176,0.519,0.02167774923810338,0.9724011943115136,-0.018000000000000002,0.192,-0.5908789478687515,0.2940870167816362,-0.007000000000000001,0.4570000000000001,-0.2080534043972174,0.7370218824321821,2.0
18363,0.08,0.03,0.13,0.09,0.04,0.12,0.37,0.34,0.47,0.42,0.32,0.4,0.45,0.48,0.55,0.52,0.46,0.49,13667.37,281.3,-0.007000000000000001,0.521,-0.3130495168499705,0.6080224498082218,0.009000000000000001,0.054999999999999986,0.3127716210856121,0.6083585093652533,-0.002999999999999997,0.39899999999999997,-0.07798128673650541,0.900811864568467,1.0
41468,0.1,0.16,-0.16,-0.09,-0.08,-0.12,0.47,0.32,0.1,0.17,0.19,0.12,0.46,0.24,0.29,0.35,0.4,0.29,14072.88,414.6,0.021000000000000005,0.251,0.5365249368229758,0.3512342763336177,-0.048,0.08600000000000002,-0.6034037461851229,0.2812955005172391,-0.031000000000000007,0.273,-0.5678760617216667,0.3179574318817039,2.0
33472,-0.0,0.06,0.02,-0.04,0.17,0.24,0.31,0.26,0.27,0.18,0.5,0.59,0.39,0.37,0.52,0.42,0.66,0.69,15405.94,397.87,0.078,0.29800000000000004,0.8705443892371525,0.054814686295599616,0.051,-0.06300000000000003,0.7099787091468732,0.17910973529667915,0.08900000000000001,0.09299999999999996,0.8024859748540147,0.10219415473079883,2.0
36086,0.11,-0.19,-0.08,0.05,0.13,0.03,0.39,0.02,0.16,0.31,0.41,0.33,0.37,0.22,0.34,0.49,0.55,0.45,7473.8,525.93,0.067,0.209,0.8089333580972944,0.0973319073455763,0.065,-0.207,0.8249687591710655,0.08555847503293694,0.08700000000000001,-0.015000000000000013,0.8855449199344525,0.04567581750059424,2.0
23383,-0.24,-0.18,-0.17,0.03,-0.04,-0.04,-0.09,-0.02,0.02,0.29,0.21,0.23,0.15,0.3,0.37,0.31,0.45,0.46,25422.39,825.74,0.040000000000000015,0.258,0.8399210511316161,0.0750104964978231,0.040999999999999995,-0.203,0.7094317537111323,0.1796003519260362,0.069,-0.061000000000000026,0.795049072123501,0.10789095686869228,1.0
35838,-0.04,0.05,0.09,0.12,0.17,0.12,0.27,0.37,0.42,0.45,0.5,0.46,0.37,0.51,0.54,0.6,0.58,0.54,1869878.2,432.36,0.009999999999999998,0.524,0.4419417382415925,0.4561973558651387,0.022,0.04400000000000001,0.7877263614433762,0.11359049652800188,0.02600000000000001,0.362,0.848026494969475,0.06947510007753813,2.0
52020,0.13,-0.0,0.0,0.08,0.03,0.06,0.41,0.07,0.2,0.29,0.24,0.27,0.47,0.15,0.44,0.51,0.46,0.48,52111.15,575.13,0.06799999999999999,0.20400000000000007,0.7337749725177554,0.15814478631196474,0.014999999999999998,-0.010999999999999996,0.6629126073623881,0.22267270013384588,0.044,0.08200000000000003,0.7964534756815963,0.10680801649727788,1.0
27735,0.15,0.11,0.24,0.18,0.28,0.28,0.34,0.31,0.55,0.44,0.61,0.54,0.23,0.33,0.59,0.55,0.65,0.49,11361.03,371.42,0.038000000000000006,0.408,0.4918913544245729,0.39996727331954296,0.03800000000000001,0.10399999999999998,0.8237544710479141,0.0864336538279054,0.052000000000000005,0.33399999999999996,0.6986319793705968,0.1893654775432912,1.0
6190,-0.06,-0.03,0.03,-0.0,0.1,0.21,0.16,0.18,0.22,0.26,0.38,0.5,0.26,0.34,0.2,0.44,0.51,0.56,437605.84,471.04,0.07500000000000001,0.18499999999999994,0.8262237173235595,0.0846568636796016,0.055000000000000014,-0.10300000000000004,0.9081300066902614,0.03296228267143321,0.08000000000000003,0.06799999999999995,0.9667364890456638,0.007246146826614773,2.0
55908,-0.1,-0.0,0.02,0.02,0.08,0.07,0.12,0.22,0.22,0.26,0.31,0.33,0.33,0.46,0.44,0.44,0.5,0.51,10209.63,337.0,0.015999999999999997,0.422,0.7627700713964736,0.133658326920971,0.020000000000000004,-0.022000000000000013,0.9053574604251854,0.03445085416185282,0.031000000000000007,0.175,0.9668634354052984,0.0072048440083711815,1.0
39064,0.25,0.1,0.04,0.09,-0.07,-0.01,0.59,0.44,0.33,0.34,0.18,0.25,0.42,0.43,0.47,0.45,0.3,0.39,16385.22,294.53,-0.024999999999999998,0.483,-0.5879505427397482,0.29709906004971964,-0.033,0.129,-0.7342403631584749,0.15774235866363745,-0.053000000000000005,0.467,-0.8521825498342391,0.06668846741033806,2.0
29294,0.03,-0.03,0.09,-0.17,-0.03,0.04,0.32,0.23,0.34,-0.01,0.22,0.29,0.46,0.37,0.26,0.29,0.45,0.39,208011.94,440.46,0.02300000000000001,0.28300000000000003,0.4726470885029023,0.4214315187517091,0.0020000000000000005,-0.026,0.032274861218395144,0.9589135058217462,-8.326672684688675e-18,0.21400000000000005,-9.804910509664241e-17,1.0,1.0
23193,-0.03,0.09,0.1,0.06,0.11,-0.01,0.24,0.37,0.37,0.36,0.43,0.33,0.42,0.57,0.44,0.54,0.56,0.5,34742.56,486.29,-0.0019999999999999853,0.528,-0.05954913341754092,0.9242245234028046,-0.019000000000000003,0.127,-0.6197116694007702,0.2648675767147154,-0.001999999999999996,0.37799999999999995,-0.08703882797784876,0.8893188075853529,2.0
40192,0.07,0.15,0.11,0.16,0.19,0.12,0.39,0.47,0.4,0.47,0.52,0.46,0.46,0.59,0.55,0.55,0.57,0.6,92367.59,372.66,0.003999999999999992,0.56,0.2773500981126145,0.6514479648481512,0.0020000000000000005,0.14,0.09853292781642932,0.8747472797802281,0.010000000000000007,0.434,0.3696106354772867,0.5403431794394957,2.0
19179,-0.04,-0.03,0.03,0.07,0.14,0.17,0.22,0.28,0.33,0.39,0.46,0.49,0.34,0.45,0.53,0.49,0.58,0.56,4640140.49,451.96,0.027000000000000003,0.441,0.8111363869702481,0.0956871191606952,0.051,-0.07700000000000003,0.9940934988714492,0.0005444326300310077,0.054999999999999986,0.22500000000000006,0.9942645983355072,0.0005209615055228396,2.0
39789,0.09,0.08,0.06,0.1,0.12,0.1,0.4,0.38,0.36,0.37,0.43,0.4,0.44,0.45,0.46,0.46,0.51,0.53,16135.33,372.75,0.021000000000000005,0.419,0.9317243348869196,0.0211950432664047,0.010000000000000002,0.061999999999999986,0.6933752452815365,0.19417134561205845,0.011000000000000005,0.355,0.6267831705280089,0.2578264883891878,2.0
14564,-0.02,-0.08,0.05,0.01,0.04,0.04,0.16,0.11,0.23,0.31,0.33,0.34,0.3,0.35,0.24,0.45,0.53,0.46,3263207.48,561.2,0.05100000000000002,0.253,0.7147036147057935,0.17488756646839995,0.023,-0.057000000000000016,0.6788235365160985,0.20765004842007315,0.056000000000000015,0.09599999999999996,0.9191450300180578,0.027261854409361363,1.0
33281,0.09,-0.11,-0.04,-0.03,-0.01,0.08,0.39,0.14,0.21,0.26,0.31,0.42,0.23,0.31,0.36,0.5,0.47,0.53,20065.27,440.1,0.055000000000000014,0.269,0.9202524119391002,0.02670826932138973,0.041000000000000016,-0.14500000000000002,0.9486268674346326,0.013869559936924123,0.06599999999999999,0.07,0.9873868825662618,0.0016972434350878743,2.0
59453,0.03,-0.01,0.0,0.1,0.22,0.14,0.2,0.11,0.15,0.28,0.43,0.33,0.38,0.25,0.32,0.44,0.41,0.42,46376.31,703.1,0.043,0.239,0.8452522190185577,0.07135487583019133,0.052000000000000005,-0.06600000000000003,0.8480264949694749,0.06947510007753821,0.07200000000000001,0.043999999999999984,0.8680370799067418,0.05639268900119039,2.0
23902,0.05,0.23,0.24,0.24,0.28,0.07,0.36,0.58,0.59,0.6,0.61,0.42,0.52,0.7,0.66,0.7,0.67,0.53,54940.6,423.73,-0.03299999999999999,0.7509999999999999,-0.7401261516268234,0.15267873882572086,-0.028,0.29600000000000004,-0.5420821648636563,0.34527577838931045,-0.029999999999999995,0.6499999999999999,-0.5999999999999999,0.2847569798652939,2.0
26270,0.08,-0.02,-0.01,0.14,0.05,0.08,0.27,0.2,0.23,0.38,0.34,0.37,0.32,0.34,0.38,0.25,0.44,0.47,21405.06,479.41,0.031999999999999994,0.28,0.5830724136632028,0.3021341050763706,0.026,-0.030000000000000006,0.6218743352054219,0.2627088321557869,0.045,0.16899999999999998,0.8547043234472845,0.06501503968622435,1.0
39396,0.02,0.09,0.11,0.16,0.18,0.13,0.31,0.22,0.41,0.44,0.48,0.43,0.38,0.3,0.53,0.48,0.53,0.55,368714.82,490.43,0.05000000000000002,0.328,0.7689578149010814,0.12859249078276044,0.015000000000000003,0.08900000000000001,0.6503324771430901,0.2347531770080514,0.049,0.249,0.7622824543266425,0.13405999247242031,2.0
31818,0.09,0.1,0.16,0.23,0.17,0.25,0.38,0.37,0.46,0.47,0.47,0.57,0.5,0.14,0.41,0.33,0.53,0.57,14996.81,291.15,0.098,0.10199999999999998,0.9009423359073296,0.03686425372608425,0.031,0.08900000000000001,0.8203469922386929,0.08890406714343753,0.04099999999999999,0.345,0.914959777488776,0.029386752684453468,1.0
23755,-0.22,-0.08,-0.09,-0.04,0.03,-0.01,-0.11,0.09,0.11,0.2,0.24,0.27,0.27,0.34,0.42,0.31,0.38,0.47,3051.45,853.67,0.021999999999999992,0.3180000000000001,0.5479490295253896,0.33901281869738065,0.026,-0.11600000000000002,0.8271701918685112,0.08397882378953701,0.049000000000000016,0.034999999999999976,0.9784357531928178,0.003789007903698329,1.0
39491,-0.1,-0.05,-0.02,0.02,-0.0,-0.05,0.21,0.24,0.29,0.35,0.34,0.26,0.38,0.45,0.5,0.53,0.48,0.45,29994.41,356.47,-0.0020000000000000018,0.488,-0.09245003270420493,0.8824568576223363,0.002,-0.026000000000000002,0.10259783520851536,0.8695979205185651,0.009000000000000008,0.269,0.2948048019361885,0.6301530859659534,2.0
4471,-0.06,-0.18,-0.13,0.04,-0.08,-0.01,0.17,-0.01,0.05,0.22,0.16,0.25,0.23,0.2,0.26,0.23,0.31,0.4,52384.72,607.78,0.045000000000000005,0.14499999999999996,0.9072875683637008,0.03341235678726616,0.039,-0.18899999999999997,0.695099930654531,0.19259082922738024,0.063,-0.054999999999999986,0.8970755406025991,0.03902030417166912,1.0
25037,-0.04,0.12,0.12,0.11,0.12,0.12,0.26,0.44,0.46,0.46,0.47,0.49,0.4,0.53,0.59,0.55,0.52,0.61,133103.2,410.98,0.008999999999999998,0.5329999999999999,0.3674234614174768,0.5429319840316573,0.0,0.11800000000000001,0.0,1.0,0.010999999999999994,0.4310000000000001,0.957427107756338,0.010477088755276365,2.0
23486,-0.29,-0.15,-0.02,-0.0,0.11,0.01,-0.21,0.0,0.24,0.28,0.4,0.3,0.23,0.37,0.46,0.48,0.52,0.48,6662.72,951.54,0.028,0.37799999999999995,0.7925939239012169,0.1097920278817166,0.045,-0.14500000000000002,0.7650229510328017,0.13180720368859095,0.07600000000000001,0.01599999999999996,0.8086937042208113,0.09751134766896452,1.0
13979,0.01,0.2,0.18,0.14,0.24,0.12,0.19,0.49,0.48,0.36,0.57,0.47,0.36,0.6,0.53,0.31,0.71,0.58,19291.0,336.91,0.013999999999999992,0.5040000000000001,0.15016481204905038,0.8095252339339564,-0.010000000000000005,0.206,-0.33113308926626106,0.5862251193550214,0.004999999999999994,0.4590000000000001,0.10536243799027227,0.8660970006828664,1.0
54861,-0.06,-0.03,-0.01,-0.02,-0.01,0.06,0.23,0.23,0.23,0.23,0.24,0.31,0.39,0.39,0.42,0.45,0.46,0.48,47293.42,282.71,0.022000000000000002,0.3740000000000001,0.9838699100999077,0.002453214160706023,0.018000000000000002,-0.056,0.7986208584745023,0.10514323710181048,0.016999999999999998,0.19699999999999998,0.7695538413614075,0.12810760850826447,2.0
34700,0.19,0.06,0.07,-0.07,-0.01,0.02,0.51,0.39,0.37,0.23,0.31,0.33,0.35,0.36,0.28,0.41,0.44,0.41,19199.47,248.0,0.025999999999999995,0.30200000000000005,0.654100987054616,0.2311159797743173,-0.016,0.062,-0.4451319072597258,0.4525569007978058,-0.018000000000000002,0.38,-0.4569057743101285,0.4391773806285546,2.0
58423,-0.09,-0.1,-0.01,0.14,-0.02,-0.04,0.11,0.06,0.12,0.4,0.21,0.19,0.27,0.27,0.28,0.33,0.35,0.39,17982.93,321.69,0.031,0.23100000000000004,0.9842509842514764,0.002366929717909265,0.011000000000000005,-0.039000000000000014,0.1959293874667516,0.7521403658590935,0.035,0.09100000000000004,0.4304290969503716,0.4693876610020962,2.0
3261,0.09,0.12,0.16,0.23,0.17,0.3,0.35,0.34,0.44,0.55,0.47,0.61,0.49,0.39,0.5,0.49,0.46,0.64,77051.43,397.5,0.046000000000000006,0.358,0.7969027679765227,0.10646226325754857,0.037000000000000005,0.08500000000000002,0.8331980958554333,0.07970017980825365,0.05699999999999999,0.31100000000000005,0.8684343803538074,0.056141706298277895,1.0
909,0.23,0.09,0.22,0.13,0.16,0.14,0.46,0.31,0.47,0.37,0.45,0.41,0.41,0.45,0.37,0.44,0.46,0.47,245816.8,478.65,0.012999999999999996,0.39899999999999997,0.5187564749039543,0.370451729236185,0.0040000000000000036,0.13599999999999998,0.13274466231999452,0.8314819421084214,0.018000000000000002,0.348,0.4433981751739319,0.4545345503215106,1.0
23895,-0.14,-0.16,-0.13,-0.18,-0.16,-0.13,-0.06,-0.09,-0.01,-0.14,-0.11,-0.02,0.06,0.06,0.08,0.09,0.09,0.06,20053.17,783.06,0.0009999999999999996,0.073,0.10425720702853733,0.8674964737864432,0.003,-0.161,0.21879748724684187,0.7236573530670187,0.0039999999999999975,-0.086,0.1112829768149314,0.8586031045098509,2.0
8018,0.09,0.18,0.19,0.23,0.33,0.17,0.39,0.49,0.51,0.56,0.65,0.5,0.51,0.54,0.61,0.64,0.71,0.62,69613.87,255.45,0.025999999999999992,0.546,0.6731144850020472,0.21300676101782304,0.012000000000000005,0.18399999999999994,0.2893456933022473,0.6368007438826743,0.016000000000000004,0.494,0.3826918985879519,0.5249109619927252,2.0
36166,0.08,-0.08,-0.04,-0.03,0.06,0.04,0.25,0.15,0.22,0.23,0.33,0.31,0.33,0.36,0.37,0.46,0.44,0.47,3220.96,414.0,0.029,0.333,0.8907279194092291,0.0426430338652334,0.034,-0.11199999999999996,0.9219544457292886,0.025864584078718854,0.04300000000000001,0.11899999999999995,0.9321432172384292,0.021001639937628457,1.0
40691,0.05,0.19,0.23,0.3,0.25,0.26,0.3,0.48,0.52,0.62,0.56,0.6,0.42,0.55,0.43,0.63,0.5,0.63,14340.15,433.21,0.022999999999999996,0.479,0.4221782814732524,0.4788904740360022,0.016,0.198,0.6266083599903659,0.2579999336157421,0.028000000000000004,0.472,0.7730206825239259,0.1252980866576916,2.0
13059,-0.03,-0.11,-0.03,0.0,0.03,0.1,0.23,0.14,0.21,0.31,0.34,0.42,0.35,0.31,0.37,0.44,0.5,0.45,218466.98,500.83,0.041000000000000016,0.2909999999999999,0.871748673903253,0.05406178025790044,0.048000000000000015,-0.14600000000000002,0.9822546108840696,0.002830106344311265,0.06899999999999999,0.07700000000000001,0.9905780370498696,0.0010963045270325727,2.0
50572,0.23,0.14,0.13,0.19,0.2,0.22,0.46,0.41,0.42,0.51,0.49,0.5,0.2,0.46,0.56,0.62,0.63,0.59,22882.32,471.4,0.03299999999999999,0.473,0.7635289420815332,0.1330339317262551,0.023,0.10699999999999997,0.9297198959726096,0.02212841807396781,0.02500000000000001,0.391,0.8370619127280314,0.07699417892907916,1.0
49268,0.05,-0.02,-0.05,0.03,0.02,0.11,0.3,0.23,0.17,0.28,0.28,0.3,0.34,0.35,0.23,0.39,0.41,0.34,29301.7,290.7,0.01600000000000001,0.29599999999999993,0.3621429841700744,0.5491919999927883,0.033,-0.081,0.8612929891036031,0.06070615147305665,0.025,0.177,0.7510522101576371,0.14340827430881847,2.0
42441,0.17,0.17,0.2,0.19,0.14,0.34,0.5,0.46,0.52,0.52,0.46,0.6,0.43,0.56,0.61,0.56,0.38,0.36,29802.72,391.28,-0.06300000000000001,0.6829999999999999,-0.8643935474188116,0.05871068663259271,0.028000000000000004,0.124,0.5729818563490406,0.31261795058299063,0.021999999999999992,0.4460000000000001,0.6037034299432968,0.2809912668267306,1.0
24285,0.39,-0.09,0.01,0.06,0.11,0.14,0.68,0.15,0.26,0.21,0.36,0.41,0.44,0.33,0.38,0.08,0.26,0.55,5787.02,571.1,0.032000000000000015,0.22399999999999992,0.2948338428786991,0.6301177533645967,0.056000000000000015,-0.12200000000000005,0.97601864412605,0.004441974112074717,0.061999999999999986,0.092,0.9193512300839196,0.027158497207512795,2.0
2834,0.18,0.03,-0.03,-0.01,0.01,0.03,0.35,0.21,0.17,0.19,0.22,0.28,0.23,0.26,0.29,0.27,0.28,0.38,6941.55,482.09,0.02300000000000001,0.227,0.7533900493924813,0.14144694360255794,0.003999999999999999,-0.005999999999999997,0.2425356250363329,0.6942488516293599,0.01900000000000001,0.157,0.7222716252062203,0.16818549014614903,2.0
53743,0.04,-0.03,0.01,-0.03,-0.05,-0.02,0.26,0.25,0.28,0.22,0.19,0.21,0.25,0.47,0.49,0.45,0.45,0.49,41327.26,290.21,5.551115123125783e-18,0.4699999999999999,4.388541835720879e-16,0.9999999999999994,-0.004000000000000001,-0.011999999999999995,-0.2886751345948129,0.6376180914006017,-0.017000000000000005,0.281,-0.7602631123499285,0.13572717770110118,1.0
22306,0.07,0.09,0.24,0.24,0.29,0.36,0.32,0.4,0.59,0.6,0.63,0.7,0.34,0.53,0.56,0.69,0.7,0.78,60658.82,410.19,0.06399999999999999,0.46,0.9705886452598071,0.006028109066783288,0.059000000000000004,0.06699999999999995,0.9409038748615076,0.017091677865315225,0.06399999999999999,0.392,0.9076416444758394,0.033222952913946814,2.0
41296,-0.13,-0.03,0.09,0.15,0.13,0.09,0.07,0.22,0.38,0.48,0.46,0.43,0.28,0.48,0.55,0.6,0.58,0.57,14269.45,438.18,0.020999999999999987,0.493,0.7194481453189078,0.17067708872041146,0.028000000000000004,0.001999999999999974,0.6337502222976298,0.25093948411268313,0.05,0.244,0.7579238282385407,0.13766610391544984,1.0
47540,-0.19,-0.0,-0.02,0.19,0.2,0.02,-0.09,0.19,0.21,0.41,0.38,0.24,0.29,0.35,0.42,0.29,0.22,0.36,37889.13,628.09,-0.018000000000000002,0.382,-0.374674902409632,0.5343582892967984,0.026,-1.3877787807814454e-17,0.3813645217517575,0.5264728399241977,0.027,0.205,0.4200331891187622,0.4813677181780723,1.0
18589,-0.02,0.05,0.12,0.11,0.14,0.12,0.17,0.2,0.4,0.4,0.4,0.44,0.35,0.26,0.48,0.53,0.4,0.55,653180.71,593.1,0.05000000000000002,0.29399999999999993,0.6698297776928043,0.21610590551843006,0.016,0.06000000000000001,0.7396002616336389,0.15312920630621918,0.048,0.224,0.7947194142390263,0.10814563479547644,1.0
46707,0.07,0.09,0.08,0.07,0.08,0.12,0.34,0.38,0.38,0.38,0.38,0.43,0.38,0.37,0.4,0.44,0.44,0.53,12938.9,479.0,0.036000000000000004,0.328,0.9447549859466604,0.015457580226560012,0.006,0.06999999999999999,0.4931969619160719,0.3985205502028887,0.009999999999999998,0.36000000000000004,0.7071067811865476,0.18169011381620911,2.0
23190,-0.24,-0.19,-0.23,-0.16,-0.11,-0.13,-0.16,-0.06,-0.06,0.05,0.13,0.14,0.12,0.24,0.36,0.4,0.4,0.43,22880.07,935.6,0.04200000000000001,0.24,0.8890008890013336,0.04364623504077363,0.024,-0.236,0.7947194142390263,0.10814563479547644,0.05900000000000001,-0.13700000000000004,0.9545975824935959,0.011533797545883368,1.0
46602,0.01,0.06,0.04,0.11,-0.05,0.21,0.16,0.29,0.35,0.43,0.24,0.53,0.23,0.11,0.49,0.53,0.43,0.54,11404.44,382.05,0.08000000000000003,0.17999999999999988,0.708214231796511,0.18069383955922105,0.021000000000000005,0.010999999999999982,0.34749928096878496,0.566623590126216,0.03700000000000001,0.25699999999999995,0.5088104248258852,0.3813160905632286,1.0
7694,0.33,0.1,0.19,0.21,0.3,0.23,0.57,0.41,0.53,0.48,0.66,0.58,0.36,0.52,0.58,0.4,0.72,0.65,30742.09,303.6,0.040000000000000015,0.454,0.5150262026246049,0.3745175649869215,0.037000000000000005,0.09500000000000004,0.8089485184762583,0.0973205594275455,0.047,0.391,0.7803046927008299,0.11945613850982326,2.0
34668,-0.07,-0.09,-0.15,-0.11,-0.05,-0.05,0.22,0.11,0.09,0.15,0.23,0.23,0.32,0.24,0.3,0.38,0.44,0.39,487383.26,428.67,0.04400000000000001,0.21799999999999994,0.8765009801785554,0.05112293652556566,0.018000000000000002,-0.14400000000000002,0.6708203932499368,0.21516994256955005,0.038000000000000006,0.04799999999999996,0.9141379262169076,0.029810000836823718,2.0
26248,-0.0,-0.12,0.1,0.02,-0.05,0.06,0.26,0.07,0.38,0.25,0.22,0.2,0.37,0.28,0.18,0.31,0.38,0.23,23409.74,442.77,0.009999999999999998,0.246,0.20707884164064552,0.7382357096951293,0.021,-0.061,0.37790326914306455,0.5305499184585065,0.010000000000000002,0.194,0.1423929429527935,0.8193142177968982,1.0
